,cat1,cat2,name,資料範圍,繪製者（學號_姓名）,href,dep,date,type,複分類
FALSE,人身安全與司法,人身安全,地方法院少年刑事案件裁判結果統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=XiN18YKE6puOaIPpPycsVg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,司法院,2022-03-31,統計表檢視,年度別，罪名別，性別，科刑別
FALSE,人身安全與司法,性侵害,地方法院性侵害案件強制治療鑑定人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=zWCSAWPy42Qqmw2q91mB%24A%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,司法院,2022-03-31,統計表檢視,年齡別，年度別，機關別，性別
FALSE,人身安全與司法,家庭暴力,地方法院核發民事保護令內容統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=F9uwK8oWsArJL8qgeuAyEQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,司法院,2022-03-31,統計表檢視,年度別，性別，核發保護令內容
FALSE,人身安全與司法,家庭暴力,地方法院核發民事保護令當事人身家狀況統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=yFiLnSlCjFHc2WiS8USU%24Q%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,司法院,2022-03-31,統計表檢視,教育程度別，年度別，職業別，性別，經濟狀況別，事件別
FALSE,人身安全與司法,性騷擾,疑似校園性騷擾案件數統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=0ubggnOEZGFeDIwooB9%24kA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2022-04-27,統計表檢視,年度別，學校類別
FALSE,人身安全與司法,性騷擾,疑似校園性騷擾加害人統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=xnQkINDYfxauZQmnthzMKA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2022-04-27,統計表檢視,年齡別，年度別，性別，學校類別
FALSE,人身安全與司法,性騷擾,疑似校園性騷擾被害人統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=qdkc3kLBHhb7UmH0qxI3qQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2022-04-27,統計表檢視,年齡別，年度別，性別，學校類別
FALSE,人身安全與司法,性騷擾,疑似校園性騷擾事件當事人關係統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=2QxjoR5pBTmoKuEs9l6hAA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2022-04-27,統計表檢視,年度別，性別，性騷擾兩造關係別，學校類別
FALSE,人身安全與司法,性侵害,疑似校園性侵害加害人與被害人關係統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=DZiOSJ75Yq4NofQPfC30oA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2022-04-27,統計表檢視,年度別，性騷擾兩造關係別，學校類別
FALSE,人身安全與司法,性侵害,疑似校園性侵害事件加害人統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=pX5QcOoBbe9a4mXVry1Ylw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2022-04-27,統計表檢視,年齡別，年度別，性別
FALSE,人身安全與司法,性侵害,校園性侵害事件加害人接受身心治療及輔導人數統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=hjw27xgVsYct5V3!Zpolgg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2022-04-27,統計表檢視,年齡別，教育程度別，年度別，性別
FALSE,人身安全與司法,性侵害,疑似校園性侵害事件被害人統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=MasS%24YQ%24EnZLIr8fbY0JYg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2022-04-27,統計表檢視,年齡別，年度別，性別
FALSE,人身安全與司法,矯正與司法保護,地方檢察署科技監控新收件數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=RKGi7fYdz!HhbsUjSzHXyA%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,法務部,2022-03-02,統計表檢視,年度別
FALSE,人身安全與司法,矯正與司法保護,地方檢察署科技監控終結件數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=a4YocP4sIGHLZd!0sRPQcQ%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,法務部,2022-03-02,統計表檢視,年度別
FALSE,人身安全與司法,性騷擾,性別工作平等申訴案件統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=zCbqU5ueFzlSWDLnDpN5UQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,勞動部,2022-04-23,統計表檢視,年度別，縣市別，申訴類別
FALSE,人身安全與司法,家庭暴力,家庭暴力案件通報件數統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=biEGoed6pHMJVs51mj7jJA%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部,2022-01-03,統計表檢視,年度別，縣市別
FALSE,人身安全與司法,性侵害,性侵害通報件數統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=iHFEICU9Pz%24gSD%241JJ6X1w%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部,2022-01-19,統計表檢視,年度別，縣市別
FALSE,健康、醫療與照顧,人口,身心障礙人數 *,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=SBhK1qUGuEFWBphB1qoGmg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-01-18,互動式查詢,縣市別，障礙類別，性別，年度別，新舊制別
FALSE,健康、醫療與照顧,兒童照顧,托嬰中心家數 *,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=vIx7Y%24TkU7usJ%24oHS!Ds3A%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2021-12-13,互動式查詢,年度別，縣市別，公私立別
FALSE,健康、醫療與照顧,兒童照顧,托嬰中心服務人員數 *,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=7dMjIu4ek4xGDZnVT%24lrMw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-01-18,互動式查詢,年度別，縣市別，性別，托嬰中心專業人員別
FALSE,健康、醫療與照顧,兒童照顧,托嬰中心實際收托人數 *,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=bi296MRgIxZcY!Ird7YFDw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-01-18,互動式查詢,年度別，縣市別，性別，年齡別
FALSE,健康、醫療與照顧,弱勢族群照顧,輔導高風險家庭兒童少年人數 *,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=LSdGhkKPcJo3ENUrxdYvwg%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部,2021-12-13,互動式查詢,年度別，個案問題類型，縣市別
FALSE,健康、醫療與照顧,兒童照顧,居家托育服務登記證書人數 *,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=JRmS!SQJS1Wg3AF1jb73YA%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部社會及家庭署,2022-01-18,互動式查詢,年度別，縣市別，性別
FALSE,健康、醫療與照顧,兒童照顧,親子館(托育資源中心)家數 *,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=qvwkUhKjgY1eMCKmx2CGfQ%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部社會及家庭署,2022-03-08,互動式查詢,年度別，縣市別
FALSE,健康、醫療與照顧,兒童照顧,親子館(托育資源中心)服務人員數 *,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=jmmYHKQBQrRIsuCIItunvw%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部社會及家庭署,2022-03-08,互動式查詢,年度別，性別，縣市別
FALSE,健康、醫療與照顧,兒童照顧,居家托育服務登記證書托育人員收托幼兒數 *,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=e%24XVH%24gNLaMBkIav!pysOQ%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部社會及家庭署,2021-12-13,互動式查詢,年度別，性別，縣市別
FALSE,健康、醫療與照顧,人口,現住人口數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=EcfUJy%24sRRPbnOe4TvO%24Jg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,內政部,2022-03-04,互動式查詢,年齡別，年度別，縣市別，性別
FALSE,健康、醫療與照顧,生育,育齡婦女年齡別生育率 *,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=y4gHUSwfSIWnfuGpuOpeoA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,內政部,2021-12-13,互動式查詢,年齡別，年度別，縣市別
FALSE,健康、醫療與照顧,生育,育齡婦女總生育率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=hAycDNH6og5HX58VF4YjEg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,內政部,2021-12-13,互動式查詢,年度別，縣市別
TRUE,健康、醫療與照顧,生育,出生嬰兒數,,r13342002張玳瑋,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=81ca3xOmq7PeQ19JLb29nw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,內政部,2022-01-18,互動式查詢,年度別，縣市別，性別，年齡別，發生登記別
FALSE,健康、醫療與照顧,平均餘命,平均餘命,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=6sdzpNpgHO3i%24ayHnJSa5g%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,內政部,2022-01-19,互動式查詢,年齡別，年度別，族群別(原住民)，性別
FALSE,健康、醫療與照顧,健康狀態,死亡人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=d%24!vL!bjuVDOAbRb5DHJKg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,內政部,2022-01-19,互動式查詢,年度別，縣市別，性別，婚姻狀況，發生登記別
FALSE,健康、醫療與照顧,老人照顧,老人長期照顧、安養機構實際進住人數 *,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=czTPXbB376pPjjGIgkfliA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-06-02,互動式查詢,年度別，縣市別，性別，福利機構別
FALSE,健康、醫療與照顧,老人照顧,老人長期照顧、安養機構所數及可供進住人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=!wEzRrF1jtJ82VtOVizhxw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-05-06,互動式查詢,年度別，縣市別，福利機構別
FALSE,健康、醫療與照顧,醫事人員教育及從業環境,執業護理人員數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=GU0SlokzkIbRm4j2MOkVcw%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部,2022-03-04,互動式查詢,年齡別，年度別，縣市別，性別，護理師或護士，國籍別
TRUE,健康、醫療與照顧,老人照顧,喘息服務服務人數,2013-2023,R11342014_鄧筑縕,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=gsPsWFLHjWd18FXeKTaYpw%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部,2022-03-04,互動式查詢,年度別，縣市別，性別，福利別
FALSE,健康、醫療與照顧,老人照顧,照顧服務員人數 *,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=G6R7Y6EdU%24wLPNZqkAKIYg%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部,2022-02-09,互動式查詢,年度別，縣市別，性別，老人居家服務員別
FALSE,健康、醫療與照顧,健康照護利用與品質,兒童牙齒塗氟服務利用率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=1qmYrMZOFSdK1ROfcjKqqg%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部,2022-02-09,互動式查詢,年齡別，年度別，縣市別，性別
FALSE,健康、醫療與照顧,健康照護利用與品質,全民健保不孕症就診率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=w9X33thXPLBiBr%24wSMFPjQ%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部,2022-02-09,互動式查詢,年齡別，年度別，縣市別，性別，疾病別
TRUE,健康、醫療與照顧,健康照護利用與品質,每千人精神疾病門診件數,2002-2015,61172008H_劉立心,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=nEjQfb3jDFmLyLwlriuA6Q%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部,2022-02-09,互動式查詢,年齡別，年度別，縣市別，性別，疾病別
FALSE,健康、醫療與照顧,健康照護利用與品質,健保平均住院就診率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=BRlSeIcP8MOng7mQ2dXqCA%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部,2022-02-09,互動式查詢,年齡別，縣市別，性別，年度別，疾病別
FALSE,健康、醫療與照顧,健康照護利用與品質,健保平均門診就診率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=WFCYdUSAipyuE6XgwIW8og%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部,2022-02-09,互動式查詢,年齡別，年度別，縣市別，性別，疾病別
TRUE,健康、醫療與照顧,生育健康,婦產科專科醫師人數,2012-2022,B10302327_方少妤,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=EcA%24at4KgVBt!TY7je2kJA%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部,2022-01-10,互動式查詢,性別，年齡別，年度別，縣市別
FALSE,健康、醫療與照顧,健康狀態,事故傷害標準化死亡率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=GDIsapOa!uaWDFHwru8jlQ%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部,2021-11-03,互動式查詢,年度別，縣市別，性別
TRUE,健康、醫療與照顧,人口,身心障礙人數,,R12342009＿黃馨慧,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=SBhK1qUGuEFWBphB1qoGmg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-01-18,互動式查詢,縣市別，障礙類別，性別，年度別，新舊制別
FALSE,健康、醫療與照顧,生育,新生兒死亡人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=snoxjOMizekK1I01DSb!YQ%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部,2021-12-13,互動式查詢,年度別，性別
FALSE,健康、醫療與照顧,兒童照顧,托嬰中心家數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=vIx7Y%24TkU7usJ%24oHS!Ds3A%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2021-12-13,互動式查詢,年度別，縣市別，公私立別
FALSE,健康、醫療與照顧,兒童照顧,托嬰中心服務人員數,2014-2022,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=7dMjIu4ek4xGDZnVT%24lrMw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-01-18,互動式查詢,年度別，縣市別，性別，托嬰中心專業人員別
FALSE,健康、醫療與照顧,兒童照顧,托嬰中心實際收托人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=bi296MRgIxZcY!Ird7YFDw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-01-18,互動式查詢,年度別，縣市別，性別，年齡別
FALSE,健康、醫療與照顧,老人照顧,一般護理之家護理人員及照顧服務員人力,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=e%24Qa0NA1NoHYHIbnthSG9A%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部,2022-01-18,互動式查詢,年度別，縣市別，性別，護理人員或照顧服務員
FALSE,健康、醫療與照顧,老人照顧,護理之家實際照護人數 *,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=4rw!UkQFESXShPL0TfQalw%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部,2022-01-18,互動式查詢,年齡別，縣市別，性別，年度別
TRUE,健康、醫療與照顧,老人照顧,老人長期照護、養護及安養機構工作人員數,2002-2023,R12342017_陳芸霠,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=PsKAvsFoXLFcIub5I5r!GA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2021-12-13,互動式查詢,年度別，縣市別，性別，工作人員類別，工作人員國籍別
FALSE,健康、醫療與照顧,弱勢族群照顧,輔導高風險家庭兒童少年人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=LSdGhkKPcJo3ENUrxdYvwg%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部,2021-12-13,互動式查詢,年度別，個案問題類型，縣市別
FALSE,健康、醫療與照顧,老人照顧,居家服務個案人數 *,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=lDo2niJZ5VMnP2fDMqy24w%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-01-18,互動式查詢,年度別，縣市別，性別，長期照顧別
TRUE,健康、醫療與照顧,老人照顧,日間照顧服務個案人數,2023-2025,b11704028吳昕祐,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=JhXdQCIVuVWrqa3tusWKbg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-01-18,互動式查詢,年度別，縣市別，性別，長期照顧別
FALSE,健康、醫療與照顧,老人照顧,家庭托顧服務個案人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=E4%247KhDShxmYERkvQ0zY8g%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-01-18,互動式查詢,年度別，縣市別，性別，長期照顧別
TRUE,健康、醫療與照顧,老人照顧,送餐到家服務人數,2009-2023,B10302150_劉宇恆,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=ulzOcfQprNpc9JBvtmY3lA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-01-18,互動式查詢,年度別，縣市別，性別，老人餐飲服務別
FALSE,健康、醫療與照顧,身心障礙者權益,身心障礙福利機構,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=0cNNuIF1qI7DXkUcaNJk!w%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-03-07,互動式查詢,年度別，縣市別，公私立，身心障礙福利類型別，身心障礙福利機構別
FALSE,健康、醫療與照顧,身心障礙者權益,身心障礙福利機構工作人員數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=pclP3E3y8zPCe2EZIjRpsw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-03-07,互動式查詢,年度別，縣市別，性別，身心障礙機構工作人員別
FALSE,健康、醫療與照顧,身心障礙者權益,身心障礙福利機構實際服務人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=3xUVBg6jmzfktroWpWSRjw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-03-07,互動式查詢,年度別，縣市別，性別，身心障礙福利機構別
FALSE,健康、醫療與照顧,身心障礙者權益,身心障礙者生活輔助器具費用補助人次,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=asFBjzHV%24QiVLsW921fmFA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-03-08,互動式查詢,年度別，縣市別，收入戶別
FALSE,健康、醫療與照顧,婚姻制度之性別平權,新住民家庭服務中心數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=PZayPqkjFHnISica6NJDRQ%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部,2022-03-08,互動式查詢,年度別，縣市別，公私立
FALSE,健康、醫療與照顧,婚姻制度之性別平權,新住民家庭福利服務人次,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=Bjz1B1Ni2Qkt1Y18F3wPOQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-04-07,互動式查詢,年度別，婦女福利服務類型，縣市別
FALSE,健康、醫療與照顧,弱勢族群照顧,特殊境遇家庭未婚懷孕婦女受益人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=rFQ8vw23Rw5FoFyZ3SIOVw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-01-18,互動式查詢,年度別，縣市別，國籍別，特殊境遇婦女符合款
FALSE,健康、醫療與照顧,健康照護財務與資源配置,平均每一醫療院所服務人口,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=%24QmcjG%24wS4UCacB7k7HJ1w%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部,2022-01-20,互動式查詢,縣市別，年度別
FALSE,健康、醫療與照顧,健康照護利用與品質,一般病床占床率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=ldFz5SYADX39kocma6LtDQ%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部,2022-01-19,互動式查詢,縣市別，年度別，病床別
FALSE,健康、醫療與照顧,健康照護利用與品質,醫院平均住院日數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=P9FjL3GCbF7yB3lDgZAomQ%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部,2022-01-19,互動式查詢,縣市別，年度別，病床別
FALSE,健康、醫療與照顧,健康照護財務與資源配置,每萬人口病床數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=fmQ4XxGZTwYyepRPI5!U1w%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部,2022-01-19,互動式查詢,縣市別，年度別，病床別
